cvegeo,ciudad,municipio,cve_mun,calidad,fecha_local,temperature_media,temperature_min,temperature_max,relative_humidity_media,relative_humidity_min,relative_humidity_max,dew_point_media,dew_point_min,dew_point_max,wind_speed_media,wind_speed_min,wind_speed_max,pressure_media,pressure_min,pressure_max,precipitable_water_media,precipitable_water_min,precipitable_water_max,ghi_media,ghi_min,ghi_max,dni_media,dni_min,dni_max,dhi_media,dhi_min,dhi_max,n_horas,wind_direction_media
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-11,28.241,24.639,32.527,76.446,54.633,94.843,23.156,21.738,24.295,2.929,1.899,4.111,1002.523,1000.707,1004.387,4.031,3.8,4.284,318.684,0.0,986.297,373.25,0.0,864.523,54.523,0.0,138.011,24,148.386
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-12,28.242,24.556,32.707,77.142,55.531,96.279,23.268,21.923,24.346,2.798,1.434,4.598,1002.295,1000.915,1003.702,4.255,4.145,4.393,315.44,0.0,975.417,361.019,0.0,872.058,56.631,0.0,142.976,24,152.096
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-13,28.538,24.292,33.577,74.491,50.575,95.556,22.856,21.394,24.131,2.738,1.519,4.408,1003.181,1001.88,1004.835,4.487,4.31,4.639,311.489,0.0,941.55,359.71,0.0,849.717,57.48,0.0,172.912,24,147.283
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-14,28.998,24.45,34.391,72.885,47.38,95.045,22.906,21.294,24.363,2.072,0.959,3.555,1003.466,1001.13,1005.111,4.835,4.649,5.024,289.374,0.0,920.442,320.004,0.0,846.975,63.935,0.0,213.011,24,123.582
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-15,29.126,24.928,34.402,73.266,48.774,94.613,23.165,21.712,24.423,2.101,0.777,4.025,1000.82,998.382,1003.376,4.767,4.633,4.915,300.64,0.0,912.318,336.557,0.0,821.992,63.225,0.0,184.164,24,103.744
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-16,29.463,25.164,34.838,71.302,46.656,92.975,23.025,21.409,24.318,2.14,0.713,4.011,998.286,995.998,999.985,4.753,4.684,4.851,303.53,0.0,926.858,346.393,0.0,831.992,59.495,0.0,167.552,24,126.839
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-17,29.829,25.59,35.128,71.716,48.462,92.492,23.452,22.012,24.807,2.945,1.41,4.671,997.545,995.521,999.076,4.941,4.745,5.124,295.756,0.0,895.448,323.152,0.0,797.623,67.476,0.0,199.154,24,149.876
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-18,29.901,26.32,34.352,74.656,53.896,92.635,24.39,23.25,25.627,3.927,2.449,5.362,999.103,997.81,1000.948,4.939,4.56,5.16,302.774,0.0,949.784,334.143,0.0,825.565,63.363,0.0,168.596,24,149.179
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-19,30.331,26.461,35.806,71.977,46.011,93.809,23.864,21.754,25.781,3.605,2.54,5.081,999.602,997.589,1001.071,4.062,3.824,4.532,314.165,0.0,987.31,367.576,0.0,881.176,53.445,0.0,128.042,24,140.571
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-20,29.611,25.986,34.18,74.384,53.437,92.459,24.035,22.957,25.166,3.538,1.736,5.709,997.649,995.438,999.964,4.893,4.141,5.727,249.779,0.0,780.83,221.5,0.0,593.612,94.373,0.0,295.345,24,112.699
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-21,29.075,26.615,32.524,79.469,63.018,93.133,24.783,23.883,25.567,3.578,2.373,5.203,998.108,996.491,1000.515,5.28,4.336,5.695,212.513,0.0,661.038,159.086,0.0,425.575,98.005,0.0,294.078,24,112.587
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-22,29.156,25.032,34.084,73.708,50.457,94.598,23.219,21.403,24.835,3.096,1.639,4.592,1000.621,998.673,1002.354,3.967,3.458,4.332,283.067,0.0,881.816,289.816,0.0,748.372,79.067,0.0,239.202,24,115.127
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-23,28.95,25.182,33.827,71.704,48.589,92.352,22.62,20.692,24.164,2.365,1.134,3.797,1000.991,999.475,1002.317,4.184,3.896,4.505,284.861,0.0,903.305,295.46,0.0,732.393,77.042,0.0,226.891,24,135.109
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-24,29.096,24.521,34.314,70.223,47.422,91.923,22.3,20.801,23.721,2.604,1.295,4.085,1000.514,998.506,1001.946,4.618,4.198,4.991,281.789,0.0,873.593,302.623,0.0,732.893,73.25,0.0,223.817,24,145.115
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-25,29.115,25.175,33.956,71.56,49.757,92.091,22.803,21.497,23.9,2.404,1.072,4.109,1001.069,999.422,1002.638,4.855,4.616,5.082,285.647,0.0,883.971,303.544,0.0,771.752,74.066,0.0,235.312,24,137.936
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-26,28.746,25.271,33.016,71.762,52.347,89.931,22.483,21.125,23.603,1.833,0.701,3.146,1000.588,998.549,1002.387,4.725,4.517,4.875,268.786,0.0,873.37,265.62,0.0,715.554,80.616,0.0,243.025,24,124.944
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-27,28.552,24.518,33.57,71.528,49.067,90.949,22.225,20.83,23.357,1.931,0.607,3.396,998.273,996.449,999.873,4.555,4.383,4.696,275.534,0.0,878.845,266.59,0.0,759.161,82.812,0.0,240.05,24,126.845
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-28,29.037,24.544,34.573,69.859,45.432,92.129,22.122,20.456,23.511,2.392,1.082,3.924,998.31,996.587,999.572,4.572,4.369,4.745,272.159,0.0,860.036,241.352,0.0,689.009,95.73,0.0,272.148,24,141.223
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-29,29.259,24.896,34.574,68.778,43.717,90.893,21.985,19.323,23.531,2.515,1.371,3.57,997.81,995.647,999.126,4.782,4.404,5.3,237.617,0.0,759.937,176.258,0.0,473.746,108.572,0.0,333.885,24,148.354
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-30,29.769,24.916,35.679,66.383,39.648,88.387,21.588,18.653,23.735,2.427,1.317,3.684,995.878,993.109,998.081,4.53,4.134,4.986,278.929,0.0,925.847,268.649,0.0,777.42,80.533,0.0,203.3,24,164.053
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-08-31,29.708,25.565,34.537,72.637,51.68,90.786,23.567,22.443,25.194,3.079,1.8,4.15,994.191,992.188,995.592,4.869,4.693,5.06,286.974,0.0,925.136,291.272,0.0,745.671,79.358,0.0,232.633,24,146.357
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-01,29.833,26.171,34.593,73.237,49.148,93.367,23.8,21.763,25.26,3.264,2.165,4.427,995.001,993.398,996.943,4.672,4.568,4.789,279.273,0.0,907.177,282.253,0.0,720.299,79.265,0.0,222.498,24,149.375
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-02,29.623,25.829,34.286,73.915,52.324,92.092,23.836,22.396,24.934,3.035,1.671,4.444,997.005,995.94,998.681,4.647,4.394,4.828,247.89,0.0,859.191,249.644,0.0,655.835,72.468,0.0,235.204,24,142.506
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-03,29.374,25.86,34.084,71.881,48.373,91.477,23.0,20.676,24.505,3.352,2.039,4.837,998.809,997.105,1000.399,4.412,4.24,4.773,255.866,0.0,852.809,232.676,0.0,683.807,87.872,0.0,264.422,24,142.778
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-04,29.249,25.35,34.582,70.631,45.507,91.373,22.516,20.364,24.182,3.246,1.993,4.878,999.488,997.537,1000.964,4.106,3.927,4.27,275.54,0.0,924.307,263.419,0.0,756.167,84.842,0.0,226.285,24,144.469
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-05,29.515,24.949,35.545,68.663,41.089,93.089,22.046,19.423,23.891,2.876,1.707,4.279,999.338,997.004,1001.148,3.97,3.841,4.139,287.648,0.0,916.093,315.105,0.0,821.193,65.19,0.0,185.93,24,144.086
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-06,29.627,24.566,35.981,67.655,39.529,93.018,21.774,19.009,23.598,2.201,1.048,3.931,999.595,997.061,1001.16,4.144,3.915,4.419,275.218,0.0,904.519,289.104,0.0,803.555,70.881,0.0,201.493,24,142.106
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-07,29.161,24.879,34.453,69.49,44.909,92.409,22.236,20.278,23.67,2.049,1.063,3.695,998.582,996.597,999.971,4.494,4.262,4.712,268.177,0.0,886.103,262.752,0.0,743.993,78.799,0.0,225.923,24,134.695
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-08,29.272,25.058,34.82,65.751,40.895,88.121,21.253,18.439,23.153,1.864,0.694,3.48,998.874,997.12,1000.575,4.077,3.779,4.679,266.906,0.0,839.125,270.325,0.0,760.707,78.231,0.0,262.648,24,108.059
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-09,28.948,24.139,34.747,64.304,40.418,88.652,20.469,18.273,22.401,2.293,0.655,4.369,1000.436,998.632,1002.021,3.538,3.303,3.778,270.66,0.0,908.263,290.332,0.0,816.78,69.171,0.0,207.636,24,63.772
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-10,28.854,23.901,34.424,66.381,43.429,88.792,21.097,19.436,23.094,2.753,0.93,4.639,1001.464,999.496,1003.052,3.842,3.385,4.077,265.901,0.0,873.447,268.868,0.0,690.547,80.317,0.0,238.43,24,39.076
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-11,28.393,24.656,33.18,70.584,47.06,90.755,21.573,19.187,23.291,2.447,0.883,4.025,1001.657,999.789,1003.293,4.29,4.016,4.59,209.687,0.0,646.808,180.931,0.0,519.144,88.406,0.0,286.841,24,59.964
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-12,27.756,24.877,32.121,78.138,55.256,92.947,23.206,21.765,24.439,2.66,1.07,4.644,1000.872,998.619,1002.503,5.332,4.453,6.209,194.566,0.0,630.989,140.291,0.0,467.659,99.421,0.0,312.028,24,52.147
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-13,27.504,24.893,31.366,82.165,63.784,95.163,23.837,23.204,24.449,3.101,1.168,4.584,998.037,996.199,999.753,6.236,5.963,6.327,196.324,0.0,682.211,127.002,0.0,394.867,105.326,0.0,333.723,24,13.669
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-14,28.706,24.598,33.818,77.261,53.972,95.851,23.71,22.673,25.083,1.628,0.705,2.625,997.048,994.169,999.301,5.73,5.578,5.939,268.079,0.0,890.915,285.879,0.0,795.737,69.127,0.0,188.092,24,142.12
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-15,28.798,25.957,32.689,78.793,58.608,94.775,24.368,23.014,25.2,1.82,0.863,2.545,995.876,994.232,997.515,5.507,5.318,5.73,246.976,0.0,871.051,237.212,0.0,746.887,76.025,0.0,211.5,24,76.31
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-16,28.247,25.018,32.03,78.155,57.81,96.03,23.556,22.098,24.572,1.686,1.057,2.116,997.295,996.064,998.748,5.145,4.924,5.403,232.469,0.0,807.967,207.074,0.0,594.029,86.519,0.0,270.774,24,73.584
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-17,29.228,25.459,34.33,73.838,49.675,93.614,23.416,21.596,24.484,1.963,1.349,2.516,999.694,998.203,1001.82,5.026,4.79,5.25,214.752,0.0,777.816,175.845,0.0,576.096,88.044,0.0,299.952,24,136.291
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-18,29.315,24.676,35.038,70.188,44.454,92.865,22.449,20.582,24.119,2.117,0.794,3.799,1000.972,998.731,1002.837,4.382,4.172,4.858,248.137,0.0,843.137,254.44,0.0,747.138,71.873,0.0,216.711,24,121.781
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-19,29.288,24.375,35.242,68.834,42.349,92.31,21.967,19.896,23.473,2.001,0.982,3.305,999.199,996.27,1001.261,4.253,4.147,4.471,271.314,0.0,911.163,311.16,0.0,833.045,60.239,0.0,160.149,24,156.307
TAM,Tamaulipas urbano,Reynosa,032,alta,2021-09-20,29.532,24.45,35.634,71.603,45.894,94.058,22.849,21.136,24.756,3.241,1.846,4.483,997.901,995.754,999.27,4.061,3.786,4.312,278.344,0.0,918.913,336.601,0.0,856.509,53.77,0.0,148.143,24,166.27
